title,image_link,platform1,platform2,platform3,platform4,platform5,platform6
New Super Luigi U,https://upload.wikimedia.org/wikipedia/en/thumb/f/fe/New_Super_Luigi_U.jpg/220px-New_Super_Luigi_U.jpg,WiiU,na,na,na,na,na
New Super Mario Bros. U,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/New_Super_Mario_Bros._U_box_art.png/220px-New_Super_Mario_Bros._U_box_art.png,WiiU,na,na,na,na,na
Ninja Pizza Girl,unreleased,WiiU\,XboxOne,na,na,na,na
Ninja Strike: Dangerous Dash,unreleased,WiiU,na,na,na,na,na
Nintendo Land,https://upload.wikimedia.org/wikipedia/en/thumb/3/3e/Nintendo_Land_box_artwork.png/220px-Nintendo_Land_box_artwork.png,WiiU,na,na,na,na,na
Noitu Love: Devolution,unreleased,WiiU,na,na,na,na,na
Now I know my ABCs,unreleased,WiiU,na,na,na,na,na
Octocopter: Super Sub Squid Escape,unreleased,WiiU,na,na,na,na,na
Oddworld: Abe's Oddysee – New 'n' Tasty!,https://upload.wikimedia.org/wikipedia/en/thumb/8/8f/New_n_Tasty_official_cover_art.jpg/220px-New_n_Tasty_official_cover_art.jpg,WiiU,na,na,na,na,na
Okiraku Tennis SP,unreleased,WiiU,na,na,na,na,na
Olympia Rising,unreleased,WiiU,na,na,na,na,na
Orbit,unreleased,WiiU\,XboxOne,na,na,na,na
Outside The Realm,unreleased,WiiU,na,na,na,na,na
Overworld Defender Remix,unreleased,WiiU,na,na,na,na,na
Pac-Man and the Ghostly Adventures,https://upload.wikimedia.org/wikipedia/en/7/78/PacManandtheGhostlyAdventures2013VideoGameBoxart.png,WiiU,na,na,na,na,na
Panda Love,unreleased,WiiU,na,na,na,na,na
Paparazzi,unreleased,WiiU,na,na,na,na,na
Paper Mario: Color Splash,https://upload.wikimedia.org/wikipedia/en/thumb/b/be/Paper_Mario_Color_Splash.jpg/220px-Paper_Mario_Color_Splash.jpg,WiiU,na,na,na,na,na
Paper Monsters Recut,unreleased,WiiU,na,na,na,na,na
Peg Solitaire,unreleased,WiiU,na,na,na,na,na
Pentapuzzle,unreleased,WiiU,na,na,na,na,na
Percy's Predicament,unreleased,WiiU,na,na,na,na,na
Perpetual Blast,unreleased,WiiU,na,na,na,na,na
The Perplexing Orb,unreleased,WiiU,na,na,na,na,na
Petite Zombies,unreleased,WiiU,na,na,na,na,na
Phineas and Ferb: Quest for Cool Stuff,https://upload.wikimedia.org/wikipedia/en/thumb/1/13/Phineas_and_Ferb_Quest_for_Cool_Stuff_NA_game_cover.jpg/256px-Phineas_and_Ferb_Quest_for_Cool_Stuff_NA_game_cover.jpg,WiiU\,Xbox360,na,na,na,na
Piano Teacher,unreleased,WiiU,na,na,na,na,na
Pic-a-Pix Color,unreleased,WiiU,na,na,na,na,na
PictoParty,unreleased,WiiU,na,na,na,na,na
Pikmin 3,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/Pikmin_3_box_artwork.png/220px-Pikmin_3_box_artwork.png,WiiU,na,na,na,na,na
Pinball,unreleased,WiiU,na,na,na,na,na
Pinball Breakout,unreleased,WiiU,na,na,na,na,na
Ping 1.5+,unreleased,WiiU,na,na,na,na,na
Pirate Pop Plus,unreleased,WiiU,na,na,na,na,na
Pixel Paint,unreleased,WiiU,na,na,na,na,na
Pixel Slime U,unreleased,WiiU,na,na,na,na,na
PixelMaker,unreleased,WiiU,na,na,na,na,na
PixelMaker Studio,unreleased,WiiU,na,na,na,na,na
PixlCross,unreleased,WiiU,na,na,na,na,na
Placards,unreleased,WiiU,na,na,na,na,na
Plantera,unreleased,WiiU,na,na,na,na,na
Plenty of Fishies,unreleased,WiiU,na,na,na,na,na
Pokémon Rumble U,https://upload.wikimedia.org/wikipedia/en/thumb/2/2f/Pokemon_Rumble_U.png/250px-Pokemon_Rumble_U.png,WiiU,na,na,na,na,na
Poker Dice Solitaire Future,unreleased,WiiU,na,na,na,na,na
Pokkén Tournament,https://upload.wikimedia.org/wikipedia/en/thumb/9/99/PokkenTournamentBoxart.png/220px-PokkenTournamentBoxart.png,WiiU,na,na,na,na,na
Poncho,https://upload.wikimedia.org/wikipedia/en/thumb/9/94/Poncho_video_game.png/220px-Poncho_video_game.png,WiiU,na,na,na,na,na
Preston Sterling and the Legend of Excalibur,unreleased,WiiU,na,na,na,na,na
Prism Pets,unreleased,WiiU,na,na,na,na,na
Psibo,unreleased,WiiU,na,na,na,na,na
Psyscrolr,unreleased,WiiU,na,na,na,na,na
PuchiCon Big,unreleased,WiiU,na,na,na,na,na
Pushmo World,https://upload.wikimedia.org/wikipedia/en/thumb/5/51/Pushmoworldlogo.jpg/220px-Pushmoworldlogo.jpg,WiiU,na,na,na,na,na
Puzzle Monkeys,unreleased,WiiU,na,na,na,na,na
Quadcopter Pilot Challenge,unreleased,WiiU,na,na,na,na,na
Q.U.B.E.: Director's Cut,https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/Qube_game_logo.png/220px-Qube_game_logo.png,WiiU,na,na,na,na,na
Queens Garden,unreleased,WiiU,na,na,na,na,na
The Quiet Collection,unreleased,WiiU,na,na,na,na,na
Rabbids Land,https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Rabbids_Land.png/220px-Rabbids_Land.png,WiiU,na,na,na,na,na
Radiantflux: Hyperfractal,unreleased,WiiU,na,na,na,na,na
Rainbow Snake,unreleased,WiiU,na,na,na,na,na
Rakoo & Friends,unreleased,WiiU,na,na,na,na,na
Red Riding Hood,unreleased,WiiU,na,na,na,na,na
Replay: VHS is Not Dead,unreleased,WiiU,na,na,na,na,na
Reptilian Rebellion,unreleased,WiiU,na,na,na,na,na
Retro Road Rumble,unreleased,WiiU,na,na,na,na,na
Rise of the Guardians: The Video Game,https://upload.wikimedia.org/wikipedia/en/thumb/9/90/Rise_of_the_Guardians_%28video_game%29_cover.jpg/250px-Rise_of_the_Guardians_%28video_game%29_cover.jpg,WiiU,na,na,na,na,na
The Rivers of Alice: Extended Version,unreleased,WiiU,na,na,na,na,na
Rock 'N Racing Grand Prix,unreleased,WiiU,na,na,na,na,na
Rock 'N Racing Off Road,unreleased,WiiU,na,na,na,na,na
Rock Zombie,unreleased,WiiU\,XboxOne,na,na,na,na
Rodea the Sky Soldier,https://upload.wikimedia.org/wikipedia/en/thumb/8/87/Rodeaboxartna.png/220px-Rodeaboxartna.png,WiiU,na,na,na,na,na
Romance of the Three Kingdoms 12,https://upload.wikimedia.org/wikipedia/en/thumb/b/be/Sangokushi_12_design_cover.jpg/220px-Sangokushi_12_design_cover.jpg,WiiU,na,na,na,na,na
Rorrim,unreleased,WiiU,na,na,na,na,na
Roving Rogue,unreleased,WiiU,na,na,na,na,na
RTO,unreleased,WiiU,na,na,na,na,na
RTO 2,unreleased,WiiU,na,na,na,na,na
Run Run and Die,unreleased,WiiU,na,na,na,na,na
Rush,unreleased,WiiU,na,na,na,na,na
Rynn's Adventure: Trouble in the Enchanted Forest,unreleased,WiiU,na,na,na,na,na
Sanatory Hallways,unreleased,WiiU,na,na,na,na,na
Santa Factory,unreleased,WiiU,na,na,na,na,na
Scram Kitty and His Buddy on Rails,unreleased,WiiU,na,na,na,na,na
Scribble,unreleased,WiiU,na,na,na,na,na
Scribblenauts Unlimited,https://upload.wikimedia.org/wikipedia/en/thumb/a/aa/Scribblenauts_Unlimited_cover.jpg/250px-Scribblenauts_Unlimited_cover.jpg,WiiU,na,na,na,na,na
Scribblenauts Unmasked: A DC Comics Adventure,https://upload.wikimedia.org/wikipedia/en/thumb/8/80/ScribblenautsUnmasked.jpg/220px-ScribblenautsUnmasked.jpg,WiiU,na,na,na,na,na
Secret Files: Tunguska,https://upload.wikimedia.org/wikipedia/en/thumb/8/8b/Tunguska-EU.png/220px-Tunguska-EU.png,WiiU,na,na,na,na,na
Shadow Archer,unreleased,WiiU,na,na,na,na,na
Shadow Archery,unreleased,WiiU,na,na,na,na,na
Shadow Puppeteer,https://upload.wikimedia.org/wikipedia/en/thumb/5/50/Shadow_Puppeteer_cover.jpg/220px-Shadow_Puppeteer_cover.jpg,WiiU,na,na,na,na,na
Shantae: Risky's Revenge - Director's Cut,https://upload.wikimedia.org/wikipedia/en/1/1d/Shantae_-_Risky%27s_Revenge_Coverart.png,WiiU,na,na,na,na,na
Shapes of Gray,unreleased,WiiU,na,na,na,na,na
Shiny the Firefly,unreleased,WiiU,na,na,na,na,na
Shooting Range by Thornbury Software,unreleased,WiiU,na,na,na,na,na
Shoot the Ball,unreleased,WiiU,na,na,na,na,na
Shooty Space,unreleased,WiiU,na,na,na,na,na
Shovel Knight: King of Cards,https://upload.wikimedia.org/wikipedia/en/thumb/c/c8/Shovel_knight_cover.jpg/220px-Shovel_knight_cover.jpg,WiiU,na,na,na,na,na
Shovel Knight: Plague of Shadows,https://upload.wikimedia.org/wikipedia/en/thumb/c/c8/Shovel_knight_cover.jpg/220px-Shovel_knight_cover.jpg,WiiU,na,na,na,na,na
Shovel Knight: Specter of Torment,https://upload.wikimedia.org/wikipedia/en/thumb/c/c8/Shovel_knight_cover.jpg/220px-Shovel_knight_cover.jpg,WiiU,na,na,na,na,na
Shütshimi,unreleased,WiiU,na,na,na,na,na
Shuttle Rush,unreleased,WiiU,na,na,na,na,na
Sing Party,https://upload.wikimedia.org/wikipedia/en/2/28/Sing_Party_Covertart.png,WiiU,na,na,na,na,na
Sinister Assistant,unreleased,WiiU,na,na,na,na,na
Six Sides of the World,unreleased,WiiU,na,na,na,na,na
Skeasy,unreleased,WiiU,na,na,na,na,na
Sketch Wars,unreleased,WiiU,na,na,na,na,na
Skorb,unreleased,WiiU,na,na,na,na,na
Skunky B's Super Slots Saga #1,unreleased,WiiU,na,na,na,na,na
Slots: Pharaoh's Riches,unreleased,WiiU,na,na,na,na,na
Smart Adventures Mission Math: Sabotage at the Space Station,unreleased,WiiU,na,na,na,na,na
Snowball,https://upload.wikimedia.org/wikipedia/en/thumb/a/a8/Silicon_Dreams_Rainbird_cover.jpg/220px-Silicon_Dreams_Rainbird_cover.jpg,WiiU,na,na,na,na,na
Solitaire Dungeon Escape,unreleased,WiiU,na,na,na,na,na
Sonic Boom: Rise of Lyric,https://upload.wikimedia.org/wikipedia/en/thumb/2/2b/Sonicboomwiiu.jpg/220px-Sonicboomwiiu.jpg,WiiU,na,na,na,na,na
Sonic Lost World,https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Sonic_Lost_World_Wii_U_Box_art.jpg/220px-Sonic_Lost_World_Wii_U_Box_art.jpg,WiiU,na,na,na,na,na
Soon Shine,unreleased,WiiU,na,na,na,na,na
Space Hunted,unreleased,WiiU,na,na,na,na,na
SpaceRoads,unreleased,WiiU,na,na,na,na,na
Spellcaster's Assistant,unreleased,WiiU,na,na,na,na,na
Sphere Slice,unreleased,WiiU,na,na,na,na,na
SphereZor,unreleased,WiiU,na,na,na,na,na
Spheroids,unreleased,WiiU\,XboxOne,na,na,na,na
Spikey Walls,unreleased,WiiU,na,na,na,na,na
Spin the Bottle: Bumpie's Party,unreleased,WiiU,na,na,na,na,na
Splashy Duck,unreleased,WiiU,na,na,na,na,na
Splatoon,https://upload.wikimedia.org/wikipedia/en/thumb/b/bb/Splatoon.jpg/220px-Splatoon.jpg,WiiU,na,na,na,na,na
Sportsball,unreleased,WiiU,na,na,na,na,na
Spot the Differences! Party,unreleased,WiiU,na,na,na,na,na
Star Fox Guard,https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Star_Fox_Guard_2.png/220px-Star_Fox_Guard_2.png,WiiU,na,na,na,na,na
Star Fox Zero,https://upload.wikimedia.org/wikipedia/en/thumb/0/0a/Star_Fox_Zero.jpg/220px-Star_Fox_Zero.jpg,WiiU,na,na,na,na,na
Star Sky,unreleased,WiiU,na,na,na,na,na
Star Sky 2,unreleased,WiiU,na,na,na,na,na
Star Splash: Shattered Star,unreleased,WiiU,na,na,na,na,na
Stealth Inc. 2: A Game of Clones,https://upload.wikimedia.org/wikipedia/en/thumb/a/a8/Stealth_Inc_2_logo.png/220px-Stealth_Inc_2_logo.png,WiiU\,XboxOne,na,na,na,na
Steel Lords,unreleased,WiiU,na,na,na,na,na
Steel Rivals,unreleased,WiiU,na,na,na,na,na
Stone Shire,unreleased,WiiU,na,na,na,na,na
The Stonecutter,unreleased,WiiU,na,na,na,na,na
Sudoku and Permudoku,unreleased,WiiU,na,na,na,na,na
Sudoku Party,unreleased,WiiU,na,na,na,na,na
Super Destronaut,unreleased,WiiU,na,na,na,na,na
Super Destronaut 2: Go Duck Yourself,unreleased,WiiU,na,na,na,na,na
Super Hero Math,unreleased,WiiU,na,na,na,na,na
Super Mario 3D World,https://upload.wikimedia.org/wikipedia/en/thumb/5/5e/Super_Mario_3D_World_box_art.jpg/220px-Super_Mario_3D_World_box_art.jpg,WiiU,na,na,na,na,na
Super Mario Maker,https://upload.wikimedia.org/wikipedia/en/thumb/d/da/Super_Mario_Maker_Artwork.jpg/220px-Super_Mario_Maker_Artwork.jpg,WiiU,na,na,na,na,na
Super Robo Mouse,unreleased,WiiU,na,na,na,na,na
Super Smash Bros. for Wii U,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Super_Smash_Bros_for_Wii_U_Box_Art.png/220px-Super_Smash_Bros_for_Wii_U_Box_Art.png,WiiU,na,na,na,na,na
Super Ultra Star Shooter,unreleased,WiiU,na,na,na,na,na
Surfin' Sam: Attack of the Aqualites,unreleased,WiiU,na,na,na,na,na
Suspension Railroad Simulator,unreleased,WiiU,na,na,na,na,na
Swap Blocks,unreleased,WiiU,na,na,na,na,na
Swap Fire,unreleased,WiiU,na,na,na,na,na
Sweetest Thing,unreleased,WiiU,na,na,na,na,na
Swords & Soldiers II,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Swords_%26_Soldiers_logo.png/220px-Swords_%26_Soldiers_logo.png,WiiU,na,na,na,na,na
Tabletop Gallery,unreleased,WiiU,na,na,na,na,na
Taiko no Tatsujin: Tokumori!,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Taiko_no_tatsujin_arcade_machine.jpg/250px-Taiko_no_tatsujin_arcade_machine.jpg,WiiU,na,na,na,na,na
Taiko no Tatsujin: Wii U Version,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Taiko_no_tatsujin_arcade_machine.jpg/250px-Taiko_no_tatsujin_arcade_machine.jpg,WiiU,na,na,na,na,na
Tank SP,unreleased,WiiU,na,na,na,na,na
Tank! Tank! Tank!,https://upload.wikimedia.org/wikipedia/en/thumb/d/d2/Tank%21_Tank%21_Tank%21_arcade_flyer.jpg/250px-Tank%21_Tank%21_Tank%21_arcade_flyer.jpg,WiiU,na,na,na,na,na
Tap Tap Arcade,unreleased,WiiU,na,na,na,na,na
Tap Tap Arcade 2,unreleased,WiiU,na,na,na,na,na
Tekken Tag Tournament 2: Wii U Edition,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/Tekken_TT2_console.png/220px-Tekken_TT2_console.png,WiiU,na,na,na,na,na
Teslapunk,unreleased,WiiU\,XboxOne,na,na,na,na
Test Your Mind,unreleased,WiiU,na,na,na,na,na
Tested with Robots!,unreleased,WiiU,na,na,na,na,na
Tetrobot and Co.,unreleased,WiiU\,XboxOne,na,na,na,na
The First Skunk Bundle,unreleased,WiiU,na,na,na,na,na
Tilelicious: Delicious Tiles,unreleased,WiiU,na,na,na,na,na
Tiny Galaxy!,unreleased,WiiU,na,na,na,na,na
Tiny Thief,https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/Tiny_Thief_logo.jpg/220px-Tiny_Thief_logo.jpg,WiiU,na,na,na,na,na
Titans Tower,unreleased,WiiU,na,na,na,na,na
TNT Racers: Nitro Machines Edition,https://upload.wikimedia.org/wikipedia/en/thumb/e/ed/TNT_Racers_logo.jpg/220px-TNT_Racers_logo.jpg,WiiU,na,na,na,na,na
Togabito no Senritsu,unreleased,WiiU,na,na,na,na,na
Tomeling in Trouble,unreleased,WiiU,na,na,na,na,na
Toon Tanks,unreleased,WiiU,na,na,na,na,na
Toon War,unreleased,WiiU,na,na,na,na,na
Toss n Go,unreleased,WiiU,na,na,na,na,na
Totem Topple,unreleased,WiiU,na,na,na,na,na
Toto Temple Deluxe,unreleased,WiiU\,XboxOne,na,na,na,na
Touch Selections,unreleased,WiiU,na,na,na,na,na
Transformers Prime: The Game,https://upload.wikimedia.org/wikipedia/en/thumb/0/06/Transformers_-_Prime_-_The_Game.jpg/250px-Transformers_-_Prime_-_The_Game.jpg,WiiU,na,na,na,na,na
Trine 2: Director's Cut,https://upload.wikimedia.org/wikipedia/en/thumb/0/0b/Trine_2_cover.jpg/220px-Trine_2_cover.jpg,WiiU,na,na,na,na,na
Tri-Strip,unreleased,WiiU,na,na,na,na,na
Triple Breakout,unreleased,WiiU,na,na,na,na,na
Turtle Tale,unreleased,WiiU,na,na,na,na,na
Twisted Fusion,unreleased,WiiU,na,na,na,na,na
U Host,unreleased,WiiU,na,na,na,na,na
Unalive,unreleased,WiiU,na,na,na,na,na
Underground,unreleased,WiiU,na,na,na,na,na
uWordsmith,unreleased,WiiU,na,na,na,na,na
Vector Assault,unreleased,WiiU,na,na,na,na,na
Vektor Wars,unreleased,WiiU,na,na,na,na,na
Volcanic Field 2,unreleased,WiiU,na,na,na,na,na
VoxelMaker,unreleased,WiiU,na,na,na,na,na
VRog,unreleased,WiiU,na,na,na,na,na
Wall Ball,unreleased,WiiU,na,na,na,na,na
Warriors Orochi 3 Hyper,https://upload.wikimedia.org/wikipedia/en/8/85/WarriorsOrochi3.jpg,WiiU,na,na,na,na,na
Wii Fit U,https://upload.wikimedia.org/wikipedia/en/thumb/a/a8/NA_Wii_Fit_U_Boxart.jpg/220px-NA_Wii_Fit_U_Boxart.jpg,WiiU,na,na,na,na,na
Wii Party U,https://upload.wikimedia.org/wikipedia/en/thumb/3/33/Wii_Party_U_Box_art.jpg/220px-Wii_Party_U_Box_art.jpg,WiiU,na,na,na,na,na
Wii Sports Club,https://upload.wikimedia.org/wikipedia/en/thumb/f/f4/Wii_Sports_Club_boxart.png/220px-Wii_Sports_Club_boxart.png,WiiU,na,na,na,na,na
Wind-up Knight 2,unreleased,WiiU,na,na,na,na,na
Wings of Magloryx,unreleased,WiiU,na,na,na,na,na
WinKings,unreleased,WiiU,na,na,na,na,na
Woah Dave!,https://upload.wikimedia.org/wikipedia/en/thumb/9/91/WoahDave.jpg/220px-WoahDave.jpg,WiiU,na,na,na,na,na
The Wonderful 101,https://upload.wikimedia.org/wikipedia/en/thumb/e/ee/Wonderful_101_box_artwork.jpg/220px-Wonderful_101_box_artwork.jpg,WiiU,na,na,na,na,na
Wooden Sen'SeY,unreleased,WiiU,na,na,na,na,na
Word Party,unreleased,WiiU,na,na,na,na,na
Word Logic by Powgi,unreleased,WiiU,na,na,na,na,na
Word Puzzles by Powgi,unreleased,WiiU,na,na,na,na,na
Word Search by Powgi,unreleased,WiiU,na,na,na,na,na
WordsUp! Academy,unreleased,WiiU,na,na,na,na,na
A World of Keflings,https://upload.wikimedia.org/wikipedia/en/1/19/A_World_of_Keflings_boxart.png,WiiU\,Xbox360,na,na,na,na
Xavier,unreleased,WiiU,na,na,na,na,na
Xenoblade Chronicles X,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Xenoblade_Chronicles_X_-_Boxart.jpg/220px-Xenoblade_Chronicles_X_-_Boxart.jpg,WiiU,na,na,na,na,na
XType Plus,unreleased,WiiU,na,na,na,na,na
Y.A.S.G,unreleased,WiiU,na,na,na,na,na
Year Walk,https://upload.wikimedia.org/wikipedia/en/4/4d/Year_Walk_iTunes_App_Store_Icon.jpg,WiiU,na,na,na,na,na
Yoshi's Woolly World,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/UK_box_art_of_Yoshi%27s_Woolly_World.jpg/220px-UK_box_art_of_Yoshi%27s_Woolly_World.jpg,WiiU,na,na,na,na,na
Your Shape: Fitness Evolved 2013,https://upload.wikimedia.org/wikipedia/en/thumb/e/e4/Your_Shape_Fitness_Evolved_cover_art.jpg/256px-Your_Shape_Fitness_Evolved_cover_art.jpg,WiiU,na,na,na,na,na
ZaciSa's Last Stand,unreleased,WiiU,na,na,na,na,na
Zombie Brigade: No Brain No Gain,unreleased,WiiU,na,na,na,na,na
0 Day Attack on Earth,unreleased,Xbox360,na,na,na,na,na
0-D Beat Drop,https://upload.wikimedia.org/wikipedia/en/f/f7/0-D_Beat_Drop.jpg,Xbox360,na,na,na,na,na
1 vs. 100,https://upload.wikimedia.org/wikipedia/en/thumb/2/23/1vs100_logo_360.jpg/220px-1vs100_logo_360.jpg,Xbox360,na,na,na,na,na
2006 FIFA World Cup,https://upload.wikimedia.org/wikipedia/en/thumb/3/35/2006_FIFA_World_Cup.jpg/220px-2006_FIFA_World_Cup.jpg,Xbox360,na,na,na,na,na
3D Ultra Minigolf Adventures,https://upload.wikimedia.org/wikipedia/en/4/4d/3DUltimateMinigolfAdventures.jpg,Xbox360,na,na,na,na,na
A Kingdom for Keflings,https://upload.wikimedia.org/wikipedia/en/9/9e/A_Kingdom_for_Keflings_%28game_cover_art%29.jpg,Xbox360,na,na,na,na,na
A.R.E.S.: Extinction Agenda EX,https://upload.wikimedia.org/wikipedia/en/thumb/6/68/Aresextinctionagenda.png/220px-Aresextinctionagenda.png,Xbox360,na,na,na,na,na
Absolute: Blazing Infinity,https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Absolute_Blazing_Infinity_Game_Cover.jpg/220px-Absolute_Blazing_Infinity_Game_Cover.jpg,Xbox360,na,na,na,na,na
Ace Combat 6: Fires of Liberation,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Ace_Combat_6_Fires_of_Liberation_Game_Cover.jpg/220px-Ace_Combat_6_Fires_of_Liberation_Game_Cover.jpg,Xbox360,na,na,na,na,na
Aces of the Galaxy,https://upload.wikimedia.org/wikipedia/en/1/1a/Aces_of_the_Galaxy_cover.jpg,Xbox360,na,na,na,na,na
Action Packed Bundle,https://upload.wikimedia.org/wikipedia/en/8/82/Bloodforge.jpg,Xbox360,na,na,na,na,na
Adrenalin Misfits,unreleased,Xbox360,na,na,na,na,na
Adventure Time: Explore the Dungeon Because I DON'T KNOW!,https://upload.wikimedia.org/wikipedia/en/thumb/9/97/Adventure_Time_Explore_the_Dunegon_Because_I_DON%27T_KNOW.jpg/220px-Adventure_Time_Explore_the_Dunegon_Because_I_DON%27T_KNOW.jpg,Xbox360,na,na,na,na,na
The Adventures of Shuggy,https://upload.wikimedia.org/wikipedia/en/thumb/9/9a/Shuggybox.jpg/220px-Shuggybox.jpg,Xbox360,na,na,na,na,na
AirMech Arena,https://upload.wikimedia.org/wikipedia/en/thumb/5/5b/AirMech_logo.png/220px-AirMech_logo.png,Xbox360,na,na,na,na,na
Akai Katana Shin,https://upload.wikimedia.org/wikipedia/en/thumb/f/fc/Akai_Katana_360_cover.png/220px-Akai_Katana_360_cover.png,Xbox360,na,na,na,na,na
Akatsuki no Amaneka to Aoi Kyojin,unreleased,Xbox360,na,na,na,na,na
Alan Wake,https://upload.wikimedia.org/wikipedia/en/thumb/1/1f/Alan_Wake_Game_Cover.jpg/220px-Alan_Wake_Game_Cover.jpg,Xbox360,na,na,na,na,na
Alan Wake's American Nightmare,https://upload.wikimedia.org/wikipedia/en/thumb/d/d1/Alan-Wake-American-Nightmare-Box-Art.jpg/220px-Alan-Wake-American-Nightmare-Box-Art.jpg,Xbox360,na,na,na,na,na
Alien Breed Episode 2: Assault,https://upload.wikimedia.org/wikipedia/en/b/bd/Alien_Breed_2_Assault.jpg,Xbox360,na,na,na,na,na
Alien Breed Episode 3: Descent,https://upload.wikimedia.org/wikipedia/en/thumb/d/d6/Alien_Breed_3_-_Descent_Coverart.png/220px-Alien_Breed_3_-_Descent_Coverart.png,Xbox360,na,na,na,na,na
Alien Breed Episode 1: Evolution,https://upload.wikimedia.org/wikipedia/en/thumb/c/c4/Alien_Breed_Evolution_Cover.jpg/220px-Alien_Breed_Evolution_Cover.jpg,Xbox360,na,na,na,na,na
Alien Breed Trilogy,https://upload.wikimedia.org/wikipedia/en/thumb/c/c4/Alien_Breed_Evolution_Cover.jpg/220px-Alien_Breed_Evolution_Cover.jpg,Xbox360,na,na,na,na,na
Alien Hominid HD,https://upload.wikimedia.org/wikipedia/en/thumb/2/20/Alien_Hominid_cover.png/220px-Alien_Hominid_cover.png,Xbox360,na,na,na,na,na
Alone in the Dark,https://upload.wikimedia.org/wikipedia/en/thumb/8/86/Alone_in_the_Dark_5_%28PC%29.PNG/220px-Alone_in_the_Dark_5_%28PC%29.PNG,Xbox360,na,na,na,na,na
Alvin and the Chipmunks: Chipwrecked,https://upload.wikimedia.org/wikipedia/en/thumb/7/75/Alvin_and_the_Chipmunks_-_Chipwrecked_Coverart.png/220px-Alvin_and_the_Chipmunks_-_Chipwrecked_Coverart.png,Xbox360,na,na,na,na,na
America's Army: True Soldiers,https://upload.wikimedia.org/wikipedia/en/thumb/8/80/America%27sArmyTrueSoldiers%28Full%29.jpg/220px-America%27sArmyTrueSoldiers%28Full%29.jpg,Xbox360,na,na,na,na,na
Amped 3,https://upload.wikimedia.org/wikipedia/en/thumb/9/9a/Amped_3_cover.jpg/220px-Amped_3_cover.jpg,Xbox360,na,na,na,na,na
Ancients of Ooga,https://upload.wikimedia.org/wikipedia/en/d/df/Ancients_of_Ooga_Boxart.jpg,Xbox360,na,na,na,na,na
Apocalypse: Desire Next,unreleased,Xbox360,na,na,na,na,na
Aqua,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Aqua_gamecover.png/220px-Aqua_gamecover.png,Xbox360,na,na,na,na,na
Arcania: Gothic 4,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Arcania_Gothic_4_Game_Cover.jpg/220px-Arcania_Gothic_4_Game_Cover.jpg,Xbox360,na,na,na,na,na
Arkadian Warriors,https://upload.wikimedia.org/wikipedia/en/b/ba/Arkadian_Warriors_Coverart.png,Xbox360,na,na,na,na,na
Arkanoid Live!,https://upload.wikimedia.org/wikipedia/en/thumb/a/a9/Arkanoid_arcadeflyer.png/220px-Arkanoid_arcadeflyer.png,Xbox360,na,na,na,na,na
Ascend: Hand of Kul,https://upload.wikimedia.org/wikipedia/en/thumb/6/64/Ascend_cover.jpg/220px-Ascend_cover.jpg,Xbox360,na,na,na,na,na
Assault Heroes 2,https://upload.wikimedia.org/wikipedia/en/d/da/Assaultheroes2cover.jpg,Xbox360,na,na,na,na,na
Asterix at the Olympic Games,https://upload.wikimedia.org/wikipedia/en/thumb/b/b2/Asterix_at_the_Olympic_Games_Coverart.png/220px-Asterix_at_the_Olympic_Games_Coverart.png,Xbox360,na,na,na,na,na
